MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20210119,6071,San Bernardino County,CA,0,2.48,5.74,22.35,60.42,9.02,1/19/21,1/25/21,2
20210112,6071,San Bernardino County,CA,0,2.48,5.62,22.47,60.42,9.02,1/12/21,1/18/21,2
20210105,6071,San Bernardino County,CA,0,2.48,5.66,23.8,59.05,9.02,1/5/21,1/11/21,2
20201229,6071,San Bernardino County,CA,0,2.54,5.59,23.8,59.05,9.02,12/29/20,1/4/21,2
20211228,6073,San Diego County,CA,0,0,100,0,0,0,12/28/21,1/3/22,2
20211221,6073,San Diego County,CA,0,0,94.4,5.6,0,0,12/21/21,12/27/21,2
20211214,6073,San Diego County,CA,0,0,94.64,5.36,0,0,12/14/21,12/20/21,2
20211207,6073,San Diego County,CA,0,0,94.64,5.36,0,0,12/7/21,12/13/21,2
20211130,6073,San Diego County,CA,0,0,94.64,5.36,0,0,11/30/21,12/6/21,2
20211123,6073,San Diego County,CA,0,0,94.64,5.36,0,0,11/23/21,11/29/21,2
20211116,6073,San Diego County,CA,0,0,94.64,5.36,0,0,11/16/21,11/22/21,2
20211109,6073,San Diego County,CA,0,0,94.64,5.36,0,0,11/9/21,11/15/21,2
20211102,6073,San Diego County,CA,0,0,94.64,5.36,0,0,11/2/21,11/8/21,2
20211026,6073,San Diego County,CA,0,0,94.64,5.36,0,0,10/26/21,11/1/21,2
20211019,6073,San Diego County,CA,0,0,94.64,5.36,0,0,10/19/21,10/25/21,2
20211012,6073,San Diego County,CA,0,0,92.26,7.74,0,0,10/12/21,10/18/21,2
20211005,6073,San Diego County,CA,0,0,92.26,7.74,0,0,10/5/21,10/11/21,2
20210928,6073,San Diego County,CA,0,0,92.26,7.74,0,0,9/28/21,10/4/21,2
20210921,6073,San Diego County,CA,0,0,92.26,7.74,0,0,9/21/21,9/27/21,2
20210914,6073,San Diego County,CA,0,0,92.26,7.74,0,0,9/14/21,9/20/21,2
20210907,6073,San Diego County,CA,0,0,92.26,7.74,0,0,9/7/21,9/13/21,2
20210831,6073,San Diego County,CA,0,0,89.99,10.01,0,0,8/31/21,9/6/21,2
20210824,6073,San Diego County,CA,0,0,89.6,10.4,0,0,8/24/21,8/30/21,2
20210817,6073,San Diego County,CA,0,0,89.6,10.4,0,0,8/17/21,8/23/21,2
20210810,6073,San Diego County,CA,0,0,89.6,10.4,0,0,8/10/21,8/16/21,2
20210803,6073,San Diego County,CA,0,0,89.6,10.4,0,0,8/3/21,8/9/21,2
20210727,6073,San Diego County,CA,0,0,89.19,10.81,0,0,7/27/21,8/2/21,2
20210720,6073,San Diego County,CA,0,0,89.19,10.81,0,0,7/20/21,7/26/21,2
20210713,6073,San Diego County,CA,0,0,89.19,10.81,0,0,7/13/21,7/19/21,2
20210706,6073,San Diego County,CA,0,0,88.95,11.05,0,0,7/6/21,7/12/21,2
20210629,6073,San Diego County,CA,0,0,88.95,11.05,0,0,6/29/21,7/5/21,2
20210622,6073,San Diego County,CA,0,0,88.95,11.05,0,0,6/22/21,6/28/21,2
20210615,6073,San Diego County,CA,0,0,88.49,11.51,0,0,6/15/21,6/21/21,2
20210608,6073,San Diego County,CA,0,0,88.49,11.51,0,0,6/8/21,6/14/21,2
20210601,6073,San Diego County,CA,0,0,88.87,11.13,0,0,6/1/21,6/7/21,2
20210525,6073,San Diego County,CA,0,0,88.87,11.13,0,0,5/25/21,5/31/21,2
20210518,6073,San Diego County,CA,0,0,88.98,11.02,0,0,5/18/21,5/24/21,2
20210511,6073,San Diego County,CA,0,0,88.98,11.02,0,0,5/11/21,5/17/21,2
20210504,6073,San Diego County,CA,0,86.92,12.98,0.1,0,0,5/4/21,5/10/21,2
20210427,6073,San Diego County,CA,0,86.92,12.98,0.1,0,0,4/27/21,5/3/21,2
20210420,6073,San Diego County,CA,0,86.92,12.98,0.1,0,0,4/20/21,4/26/21,2
20210413,6073,San Diego County,CA,0,94.19,5.81,0,0,0,4/13/21,4/19/21,2
20210406,6073,San Diego County,CA,0,94.19,5.81,0,0,0,4/6/21,4/12/21,2
20210330,6073,San Diego County,CA,0,94.19,5.81,0,0,0,3/30/21,4/5/21,2
20210323,6073,San Diego County,CA,0,94.19,5.81,0,0,0,3/23/21,3/29/21,2
20210316,6073,San Diego County,CA,0,95.1,4.9,0,0,0,3/16/21,3/22/21,2
20210309,6073,San Diego County,CA,0,94.34,5.66,0,0,0,3/9/21,3/15/21,2
20210302,6073,San Diego County,CA,0,94.34,5.66,0,0,0,3/2/21,3/8/21,2
20210223,6073,San Diego County,CA,0,94.89,5.11,0,0,0,2/23/21,3/1/21,2
20210216,6073,San Diego County,CA,0,94.89,5.11,0,0,0,2/16/21,2/22/21,2
20210209,6073,San Diego County,CA,0,94.89,5.11,0,0,0,2/9/21,2/15/21,2
20210202,6073,San Diego County,CA,0,94.89,5.11,0,0,0,2/2/21,2/8/21,2
20210126,6073,San Diego County,CA,0,94.89,5.11,0,0,0,1/26/21,2/1/21,2
20210119,6073,San Diego County,CA,0,94.89,5.11,0,0,0,1/19/21,1/25/21,2
20210112,6073,San Diego County,CA,0,94.89,5.11,0,0,0,1/12/21,1/18/21,2
20210105,6073,San Diego County,CA,0,94.91,5.09,0,0,0,1/5/21,1/11/21,2
20201229,6073,San Diego County,CA,0,95.2,4.8,0,0,0,12/29/20,1/4/21,2
20211228,6075,San Francisco County,CA,0,0,0.04,99.96,0,0,12/28/21,1/3/22,2
20211221,6075,San Francisco County,CA,0,0,0,0.71,99.29,0,12/21/21,12/27/21,2
20211214,6075,San Francisco County,CA,0,0,0,0.71,99.29,0,12/14/21,12/20/21,2
20211207,6075,San Francisco County,CA,0,0,0,0.71,99.29,0,12/7/21,12/13/21,2
20211130,6075,San Francisco County,CA,0,0,0,0.71,99.29,0,11/30/21,12/6/21,2
20211123,6075,San Francisco County,CA,0,0,0,0.71,99.29,0,11/23/21,11/29/21,2
20211116,6075,San Francisco County,CA,0,0,0,0.71,78.78,20.51,11/16/21,11/22/21,2
20211109,6075,San Francisco County,CA,0,0,0,0.71,78.78,20.51,11/9/21,11/15/21,2
20211102,6075,San Francisco County,CA,0,0,0,0.71,78.78,20.51,11/2/21,11/8/21,2
20211026,6075,San Francisco County,CA,0,0,0,0.71,78.78,20.51,10/26/21,11/1/21,2
20211019,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,10/19/21,10/25/21,2
20211012,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,10/12/21,10/18/21,2
20211005,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,10/5/21,10/11/21,2
20210928,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,9/28/21,10/4/21,2
20210921,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,9/21/21,9/27/21,2
20210914,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,9/14/21,9/20/21,2
20210907,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,9/7/21,9/13/21,2
20210831,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,8/31/21,9/6/21,2
20210824,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,8/24/21,8/30/21,2
20210817,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,8/17/21,8/23/21,2
20210810,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,8/10/21,8/16/21,2
20210803,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,8/3/21,8/9/21,2
20210727,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,7/27/21,8/2/21,2
20210720,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,7/20/21,7/26/21,2
20210713,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,7/13/21,7/19/21,2
20210706,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,7/6/21,7/12/21,2
20210629,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,6/29/21,7/5/21,2
20210622,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,6/22/21,6/28/21,2
20210615,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,6/15/21,6/21/21,2
20210608,6075,San Francisco County,CA,0,0,0,0.71,32.19,67.1,6/8/21,6/14/21,2
20210601,6075,San Francisco County,CA,0,0,0,0.71,70.68,28.61,6/1/21,6/7/21,2
20210525,6075,San Francisco County,CA,0,0,0,0.71,70.68,28.61,5/25/21,5/31/21,2
20210518,6075,San Francisco County,CA,0,0,0,0.71,70.68,28.61,5/18/21,5/24/21,2
20210511,6075,San Francisco County,CA,0,0,0,0.71,99.29,0,5/11/21,5/17/21,2
20210504,6075,San Francisco County,CA,0,0,0.71,0,99.29,0,5/4/21,5/10/21,2
20210427,6075,San Francisco County,CA,0,0,0.71,0,99.29,0,4/27/21,5/3/21,2
20210420,6075,San Francisco County,CA,0,0,0.71,99.29,0,0,4/20/21,4/26/21,2
20210413,6075,San Francisco County,CA,0,0,100,0,0,0,4/13/21,4/19/21,2
20210406,6075,San Francisco County,CA,0,0,100,0,0,0,4/6/21,4/12/21,2
20210330,6075,San Francisco County,CA,0,0,100,0,0,0,3/30/21,4/5/21,2
20210323,6075,San Francisco County,CA,0,0,100,0,0,0,3/23/21,3/29/21,2
20210316,6075,San Francisco County,CA,0,0,100,0,0,0,3/16/21,3/22/21,2
20210309,6075,San Francisco County,CA,0,0,100,0,0,0,3/9/21,3/15/21,2
20210302,6075,San Francisco County,CA,0,0,100,0,0,0,3/2/21,3/8/21,2
20210223,6075,San Francisco County,CA,0,0,100,0,0,0,2/23/21,3/1/21,2
20210216,6075,San Francisco County,CA,0,0,100,0,0,0,2/16/21,2/22/21,2
20210209,6075,San Francisco County,CA,0,0,100,0,0,0,2/9/21,2/15/21,2
20210202,6075,San Francisco County,CA,0,0,100,0,0,0,2/2/21,2/8/21,2
20210126,6075,San Francisco County,CA,0,0,0,100,0,0,1/26/21,2/1/21,2
20210119,6075,San Francisco County,CA,0,0,0,100,0,0,1/19/21,1/25/21,2
20210112,6075,San Francisco County,CA,0,0,0,100,0,0,1/12/21,1/18/21,2
20210105,6075,San Francisco County,CA,0,0,0,100,0,0,1/5/21,1/11/21,2
20201229,6075,San Francisco County,CA,0,0,0,100,0,0,12/29/20,1/4/21,2
20211228,6077,San Joaquin County,CA,0,0,0,0,100,0,12/28/21,1/3/22,2
20211221,6077,San Joaquin County,CA,0,0,0,0,1.23,98.77,12/21/21,12/27/21,2
20211214,6077,San Joaquin County,CA,0,0,0,0,1.23,98.77,12/14/21,12/20/21,2
20211207,6077,San Joaquin County,CA,0,0,0,0,1.23,98.77,12/7/21,12/13/21,2
20211130,6077,San Joaquin County,CA,0,0,0,0,1.23,98.77,11/30/21,12/6/21,2
20211123,6077,San Joaquin County,CA,0,0,0,0,1.23,98.77,11/23/21,11/29/21,2
20211116,6077,San Joaquin County,CA,0,0,0,0,0,100,11/16/21,11/22/21,2
20211109,6077,San Joaquin County,CA,0,0,0,0,0,100,11/9/21,11/15/21,2
20211102,6077,San Joaquin County,CA,0,0,0,0,0,100,11/2/21,11/8/21,2
20211026,6077,San Joaquin County,CA,0,0,0,0,0,100,10/26/21,11/1/21,2
20211019,6077,San Joaquin County,CA,0,0,0,0,0,100,10/19/21,10/25/21,2
20211012,6077,San Joaquin County,CA,0,0,0,0,0,100,10/12/21,10/18/21,2
20211005,6077,San Joaquin County,CA,0,0,0,0,0,100,10/5/21,10/11/21,2
20210928,6077,San Joaquin County,CA,0,0,0,0,0,100,9/28/21,10/4/21,2
20210921,6077,San Joaquin County,CA,0,0,0,0,0,100,9/21/21,9/27/21,2
20210914,6077,San Joaquin County,CA,0,0,0,0,0,100,9/14/21,9/20/21,2
20210907,6077,San Joaquin County,CA,0,0,0,0,0,100,9/7/21,9/13/21,2
20210831,6077,San Joaquin County,CA,0,0,0,0,0,100,8/31/21,9/6/21,2
20210824,6077,San Joaquin County,CA,0,0,0,0,0,100,8/24/21,8/30/21,2
20210817,6077,San Joaquin County,CA,0,0,0,0,0,100,8/17/21,8/23/21,2
20210810,6077,San Joaquin County,CA,0,0,0,0,0,100,8/10/21,8/16/21,2
20210803,6077,San Joaquin County,CA,0,0,0,0,0,100,8/3/21,8/9/21,2
20210727,6077,San Joaquin County,CA,0,0,0,0,0,100,7/27/21,8/2/21,2
20210720,6077,San Joaquin County,CA,0,0,0,0,23.54,76.46,7/20/21,7/26/21,2
20210713,6077,San Joaquin County,CA,0,0,0,0,23.54,76.46,7/13/21,7/19/21,2
20210706,6077,San Joaquin County,CA,0,0,0,0,23.54,76.46,7/6/21,7/12/21,2
20210629,6077,San Joaquin County,CA,0,0,0,0,23.54,76.46,6/29/21,7/5/21,2
20210622,6077,San Joaquin County,CA,0,0,0,0,23.54,76.46,6/22/21,6/28/21,2
20210615,6077,San Joaquin County,CA,0,0,0,0,23.54,76.46,6/15/21,6/21/21,2
20210608,6077,San Joaquin County,CA,0,0,0,0,23.54,76.46,6/8/21,6/14/21,2
20210601,6077,San Joaquin County,CA,0,0,0,0,23.54,76.46,6/1/21,6/7/21,2
20210525,6077,San Joaquin County,CA,0,0,0,0,23.54,76.46,5/25/21,5/31/21,2
20210518,6077,San Joaquin County,CA,0,0,0,0,100,0,5/18/21,5/24/21,2
20210511,6077,San Joaquin County,CA,0,0,0,0,100,0,5/11/21,5/17/21,2
20210504,6077,San Joaquin County,CA,0,0,0,0,100,0,5/4/21,5/10/21,2
20210427,6077,San Joaquin County,CA,0,0,0,59.65,40.35,0,4/27/21,5/3/21,2
20210420,6077,San Joaquin County,CA,0,0,0,59.99,40.01,0,4/20/21,4/26/21,2
20210413,6077,San Joaquin County,CA,0,0,0.15,99.85,0,0,4/13/21,4/19/21,2
20210406,6077,San Joaquin County,CA,0,0,21.24,78.76,0,0,4/6/21,4/12/21,2
20210330,6077,San Joaquin County,CA,0,0,21.24,78.76,0,0,3/30/21,4/5/21,2
20210323,6077,San Joaquin County,CA,0,0,21.24,78.76,0,0,3/23/21,3/29/21,2
20210316,6077,San Joaquin County,CA,0,0,22.39,77.61,0,0,3/16/21,3/22/21,2
20210309,6077,San Joaquin County,CA,0,0,22.39,77.61,0,0,3/9/21,3/15/21,2
20210302,6077,San Joaquin County,CA,0,0,22.39,77.61,0,0,3/2/21,3/8/21,2
20210223,6077,San Joaquin County,CA,0,0,22.39,77.61,0,0,2/23/21,3/1/21,2
20210216,6077,San Joaquin County,CA,0,0,22.39,77.61,0,0,2/16/21,2/22/21,2
20210209,6077,San Joaquin County,CA,0,0,22.39,77.61,0,0,2/9/21,2/15/21,2
20210202,6077,San Joaquin County,CA,0,0,22.39,77.61,0,0,2/2/21,2/8/21,2
20210126,6077,San Joaquin County,CA,0,0,0,100,0,0,1/26/21,2/1/21,2
20210119,6077,San Joaquin County,CA,0,0,0,100,0,0,1/19/21,1/25/21,2
20210112,6077,San Joaquin County,CA,0,0,0,100,0,0,1/12/21,1/18/21,2
20210105,6077,San Joaquin County,CA,0,0,0,100,0,0,1/5/21,1/11/21,2
20201229,6077,San Joaquin County,CA,0,0,0,100,0,0,12/29/20,1/4/21,2
20211228,6079,San Luis Obispo County,CA,0,0,0,82.84,17.16,0,12/28/21,1/3/22,2
20211221,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,12/21/21,12/27/21,2
20211214,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,12/14/21,12/20/21,2
20211207,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,12/7/21,12/13/21,2
20211130,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,11/30/21,12/6/21,2
20211123,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,11/23/21,11/29/21,2
20211116,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,11/16/21,11/22/21,2
20211109,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,11/9/21,11/15/21,2
20211102,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,11/2/21,11/8/21,2
20211026,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,10/26/21,11/1/21,2
20211019,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,10/19/21,10/25/21,2
20211012,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,10/12/21,10/18/21,2
20211005,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,10/5/21,10/11/21,2
20210928,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,9/28/21,10/4/21,2
20210921,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,9/21/21,9/27/21,2
20210914,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,9/14/21,9/20/21,2
20210907,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,9/7/21,9/13/21,2
20210831,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,8/31/21,9/6/21,2
20210824,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,8/24/21,8/30/21,2
20210817,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,8/17/21,8/23/21,2
20210810,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,8/10/21,8/16/21,2
20210803,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,8/3/21,8/9/21,2
20210727,6079,San Luis Obispo County,CA,0,0,0,0,82.3,17.7,7/27/21,8/2/21,2
20210720,6079,San Luis Obispo County,CA,0,0,0,0,82.56,17.44,7/20/21,7/26/21,2
20210713,6079,San Luis Obispo County,CA,0,0,0,0,82.56,17.44,7/13/21,7/19/21,2
20210706,6079,San Luis Obispo County,CA,0,0,0,0,82.56,17.44,7/6/21,7/12/21,2
20210629,6079,San Luis Obispo County,CA,0,0,0,0,82.56,17.44,6/29/21,7/5/21,2
20210622,6079,San Luis Obispo County,CA,0,0,0,0,82.56,17.44,6/22/21,6/28/21,2
20210615,6079,San Luis Obispo County,CA,0,0,0,0,82.56,17.44,6/15/21,6/21/21,2
20210608,6079,San Luis Obispo County,CA,0,0,0,0,82.56,17.44,6/8/21,6/14/21,2
20210601,6079,San Luis Obispo County,CA,0,0,0,82.67,17.33,0,6/1/21,6/7/21,2
20210525,6079,San Luis Obispo County,CA,0,0,0,82.67,17.33,0,5/25/21,5/31/21,2
20210518,6079,San Luis Obispo County,CA,0,0,0,81.53,18.47,0,5/18/21,5/24/21,2
20210511,6079,San Luis Obispo County,CA,0,0,0,81.53,18.47,0,5/11/21,5/17/21,2
20210504,6079,San Luis Obispo County,CA,0,0,0,81.53,18.47,0,5/4/21,5/10/21,2
20210427,6079,San Luis Obispo County,CA,0,0,25.67,74.33,0,0,4/27/21,5/3/21,2
20210420,6079,San Luis Obispo County,CA,0,0,25.67,74.33,0,0,4/20/21,4/26/21,2
20210413,6079,San Luis Obispo County,CA,0,13.13,84.95,1.93,0,0,4/13/21,4/19/21,2
20210406,6079,San Luis Obispo County,CA,0,34.36,63.71,1.93,0,0,4/6/21,4/12/21,2
20210330,6079,San Luis Obispo County,CA,0,34.36,65.64,0,0,0,3/30/21,4/5/21,2
20210323,6079,San Luis Obispo County,CA,0,34.36,65.64,0,0,0,3/23/21,3/29/21,2
20210316,6079,San Luis Obispo County,CA,0,33.42,66.58,0,0,0,3/16/21,3/22/21,2
20210309,6079,San Luis Obispo County,CA,0,33.26,66.74,0,0,0,3/9/21,3/15/21,2
20210302,6079,San Luis Obispo County,CA,0,33.26,66.74,0,0,0,3/2/21,3/8/21,2
20210223,6079,San Luis Obispo County,CA,0,83.73,16.27,0,0,0,2/23/21,3/1/21,2
20210216,6079,San Luis Obispo County,CA,0,83.73,16.27,0,0,0,2/16/21,2/22/21,2
20210209,6079,San Luis Obispo County,CA,0,83.73,16.27,0,0,0,2/9/21,2/15/21,2
20210202,6079,San Luis Obispo County,CA,0,83.73,16.27,0,0,0,2/2/21,2/8/21,2
20210126,6079,San Luis Obispo County,CA,0,0,100,0,0,0,1/26/21,2/1/21,2
20210119,6079,San Luis Obispo County,CA,0,0,100,0,0,0,1/19/21,1/25/21,2
20210112,6079,San Luis Obispo County,CA,0,0,100,0,0,0,1/12/21,1/18/21,2
20210105,6079,San Luis Obispo County,CA,0,0,100,0,0,0,1/5/21,1/11/21,2
20201229,6079,San Luis Obispo County,CA,0,0,100,0,0,0,12/29/20,1/4/21,2
20211228,6081,San Mateo County,CA,0,0,0,100,0,0,12/28/21,1/3/22,2
20211221,6081,San Mateo County,CA,0,0,0,0,100,0,12/21/21,12/27/21,2
20211214,6081,San Mateo County,CA,0,0,0,0,100,0,12/14/21,12/20/21,2
20211207,6081,San Mateo County,CA,0,0,0,0,100,0,12/7/21,12/13/21,2
20211130,6081,San Mateo County,CA,0,0,0,0,100,0,11/30/21,12/6/21,2
20211123,6081,San Mateo County,CA,0,0,0,0,100,0,11/23/21,11/29/21,2
20211116,6081,San Mateo County,CA,0,0,0,0,100,0,11/16/21,11/22/21,2
20211109,6081,San Mateo County,CA,0,0,0,0,100,0,11/9/21,11/15/21,2
20211102,6081,San Mateo County,CA,0,0,0,0,100,0,11/2/21,11/8/21,2
20211026,6081,San Mateo County,CA,0,0,0,0,100,0,10/26/21,11/1/21,2
20211019,6081,San Mateo County,CA,0,0,0,0,100,0,10/19/21,10/25/21,2
20211012,6081,San Mateo County,CA,0,0,0,0,100,0,10/12/21,10/18/21,2
20211005,6081,San Mateo County,CA,0,0,0,0,100,0,10/5/21,10/11/21,2
20210928,6081,San Mateo County,CA,0,0,0,0,100,0,9/28/21,10/4/21,2
20210921,6081,San Mateo County,CA,0,0,0,0,100,0,9/21/21,9/27/21,2
20210914,6081,San Mateo County,CA,0,0,0,0,100,0,9/14/21,9/20/21,2
20210907,6081,San Mateo County,CA,0,0,0,0,100,0,9/7/21,9/13/21,2
20210831,6081,San Mateo County,CA,0,0,0,0,100,0,8/31/21,9/6/21,2
20210824,6081,San Mateo County,CA,0,0,0,0,100,0,8/24/21,8/30/21,2
20210817,6081,San Mateo County,CA,0,0,0,0,100,0,8/17/21,8/23/21,2
20210810,6081,San Mateo County,CA,0,0,0,0,100,0,8/10/21,8/16/21,2
20210803,6081,San Mateo County,CA,0,0,0,0,100,0,8/3/21,8/9/21,2
20210727,6081,San Mateo County,CA,0,0,0,0,100,0,7/27/21,8/2/21,2
20210720,6081,San Mateo County,CA,0,0,0,0,100,0,7/20/21,7/26/21,2
20210713,6081,San Mateo County,CA,0,0,0,0,100,0,7/13/21,7/19/21,2
20210706,6081,San Mateo County,CA,0,0,0,0,100,0,7/6/21,7/12/21,2
20210629,6081,San Mateo County,CA,0,0,0,0,100,0,6/29/21,7/5/21,2
20210622,6081,San Mateo County,CA,0,0,0,0,100,0,6/22/21,6/28/21,2
20210615,6081,San Mateo County,CA,0,0,0,0,100,0,6/15/21,6/21/21,2
20210608,6081,San Mateo County,CA,0,0,0,0,100,0,6/8/21,6/14/21,2
20210601,6081,San Mateo County,CA,0,0,0,0,100,0,6/1/21,6/7/21,2
20210525,6081,San Mateo County,CA,0,0,0,0,100,0,5/25/21,5/31/21,2
20210518,6081,San Mateo County,CA,0,0,0,0,100,0,5/18/21,5/24/21,2
20210511,6081,San Mateo County,CA,0,0,0,0,100,0,5/11/21,5/17/21,2
20210504,6081,San Mateo County,CA,0,0,0,0,100,0,5/4/21,5/10/21,2
20210427,6081,San Mateo County,CA,0,0,0,22.53,77.47,0,4/27/21,5/3/21,2
20210420,6081,San Mateo County,CA,0,0,0,100,0,0,4/20/21,4/26/21,2
20210413,6081,San Mateo County,CA,0,0,100,0,0,0,4/13/21,4/19/21,2
20210406,6081,San Mateo County,CA,0,0,100,0,0,0,4/6/21,4/12/21,2
20210330,6081,San Mateo County,CA,0,18,82,0,0,0,3/30/21,4/5/21,2
20210323,6081,San Mateo County,CA,0,18,82,0,0,0,3/23/21,3/29/21,2
20210316,6081,San Mateo County,CA,0,20.04,79.96,0,0,0,3/16/21,3/22/21,2
20210309,6081,San Mateo County,CA,0,18.16,81.84,0,0,0,3/9/21,3/15/21,2
20210302,6081,San Mateo County,CA,0,18.16,81.84,0,0,0,3/2/21,3/8/21,2
20210223,6081,San Mateo County,CA,0,18.16,81.84,0,0,0,2/23/21,3/1/21,2
20210216,6081,San Mateo County,CA,0,18.16,81.84,0,0,0,2/16/21,2/22/21,2
20210209,6081,San Mateo County,CA,0,18.16,81.84,0,0,0,2/9/21,2/15/21,2
20210202,6081,San Mateo County,CA,0,18.16,81.84,0,0,0,2/2/21,2/8/21,2
20210126,6081,San Mateo County,CA,0,0,28.29,71.71,0,0,1/26/21,2/1/21,2
20210119,6081,San Mateo County,CA,0,0,28.29,71.71,0,0,1/19/21,1/25/21,2
20210112,6081,San Mateo County,CA,0,0,27.21,72.79,0,0,1/12/21,1/18/21,2
20210105,6081,San Mateo County,CA,0,0,27.48,72.52,0,0,1/5/21,1/11/21,2
20201229,6081,San Mateo County,CA,0,0,27.48,72.52,0,0,12/29/20,1/4/21,2
20211228,6083,Santa Barbara County,CA,0,0,0.04,99.62,0.33,0,12/28/21,1/3/22,2
20211221,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,12/21/21,12/27/21,2
20211214,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,12/14/21,12/20/21,2
20211207,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,12/7/21,12/13/21,2
20211130,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,11/30/21,12/6/21,2
20211123,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,11/23/21,11/29/21,2
20211116,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,11/16/21,11/22/21,2
20211109,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,11/9/21,11/15/21,2
20211102,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,11/2/21,11/8/21,2
20211026,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,10/26/21,11/1/21,2
20211019,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,10/19/21,10/25/21,2
20211012,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,10/12/21,10/18/21,2
20211005,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,10/5/21,10/11/21,2
20210928,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,9/28/21,10/4/21,2
20210921,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,9/21/21,9/27/21,2
20210914,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,9/14/21,9/20/21,2
20210907,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,9/7/21,9/13/21,2
20210831,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,8/31/21,9/6/21,2
20210824,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,8/24/21,8/30/21,2
20210817,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,8/17/21,8/23/21,2
20210810,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,8/10/21,8/16/21,2
20210803,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,8/3/21,8/9/21,2
20210727,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,7/27/21,8/2/21,2
20210720,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,7/20/21,7/26/21,2
20210713,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,7/13/21,7/19/21,2
20210706,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,7/6/21,7/12/21,2
20210629,6083,Santa Barbara County,CA,0,0,0.04,0,99.57,0.39,6/29/21,7/5/21,2
